Obs;Make;Model;Cylinders;Horsepower;MPG_City;MPG_Highway;Weight;Wheelbase;Year;Milage
374;Toyota;Prius 4dr (gas/electric);4;110;59;51;2890;106,2018,30783
375;Toyota;Sequoia SR5;8;240;14;17;5270;118,2019,25415
376;Toyota;4Runner SR5 V6;6;245;18;21;4035;110,2020,11550
377;Toyota;Highlander V6;6;230;18;24;3935;107,2018,31026
378;Toyota;Land Cruiser;8;325;13;17;5390;112,2011,21558
379;Toyota;RAV4;4;161;22;27;3119;98,2012,26784
380;Toyota;Corolla CE 4dr;4;130;32;40;2502;102,2013,22020
381;Toyota;Corolla S 4dr;4;130;32;40;2524;102,2014,20806
382;Toyota;Corolla LE 4dr;4;130;32;40;2524;102,2015,4458
383;Toyota;Echo 2dr manual;4;108;35;43;2035;93,2016,19114
384;Toyota;Echo 2dr auto;4;108;33;39;2085;93,2017,27987
385;Toyota;Echo 4dr;4;108;35;43;2055;93,2018,33450
386;Toyota;Camry LE 4dr;4;157;24;33;3086;107,2019,19768
387;Toyota;Camry LE V6 4dr;6;210;21;29;3296;107,2020,23136
388;Toyota;Camry Solara SE 2dr;4;157;24;33;3175;107,2018,3171
389;Toyota;Camry Solara SE V6 2dr;6;225;20;29;3417;107,2011,5209
390;Toyota;Avalon XL 4dr;6;210;21;29;3417;107,2012,9109
391;Toyota;Camry XLE V6 4dr;6;210;21;29;3362;107,2013,3032
392;Toyota;Camry Solara SLE V6 2dr;6;225;20;29;3439;107,2014,33351
393;Toyota;Avalon XLS 4dr;6;210;21;29;3439;107,2015,16282
394;Toyota;Sienna CE;6;230;19;27;4120;119,2016,24777
395;Toyota;Sienna XLE Limited;6;230;19;27;4165;119,2017,27475
396;Toyota;Celica GT-S 2dr;4;180;24;33;2500;102,2018,20972
397;Toyota;MR2 Spyder convertible 2dr;4;138;26;32;2195;97,2019,10729
398;Toyota;Tacoma;4;142;22;27;2750;103,2020,4846
399;Toyota;Tundra Regular Cab V6;6;190;16;18;3925;128,2018,22278
400;Toyota;Tundra Access Cab V6 SR5;6;190;14;17;4435;128,2011,30196
401;Toyota;Matrix XR;4;130;29;36;2679;102,2012,20902
402;Volkswagen;Touareg V6;6;220;15;20;5086;112,2013,14119
403;Volkswagen;Golf GLS 4dr;4;115;24;31;2897;99,2014,2471
404;Volkswagen;GTI 1.8T 2dr hatch;4;180;24;31;2934;99,2015,1621
405;Volkswagen;Jetta GLS TDI 4dr;4;100;38;46;3003;99,2016,6527
406;Volkswagen;New Beetle GLS 1.8T 2dr;4;150;24;31;2820;99,2017,32417
407;Volkswagen;Jetta GLI VR6 4dr;6;200;21;30;3179;99,2018,16822
408;Volkswagen;New Beetle GLS convertible 2dr;4;115;24;30;3082;99,2019,7088
409;Volkswagen;Passat GLS 4dr;4;170;22;31;3241;106,2020,7838
410;Volkswagen;Passat GLX V6 4MOTION 4dr;6;190;19;26;3721;106,2018,26443
411;Volkswagen;Passat W8 4MOTION 4dr;8;270;18;25;3953;106,2011,4496
412;Volkswagen;Phaeton 4dr;8;335;16;22;5194;118,2012,3186
413;Volkswagen;Phaeton W12 4dr;12;420;12;19;5399;118,2013,17811
414;Volkswagen;Jetta GL;4;115;24;30;3034;99,2014,9301
415;Volkswagen;Passat GLS 1.8T;4;170;22;31;3338;106,2015,9269
416;Volkswagen;Passat W8;8;270;18;25;4067;106,2016,24492
417;Volvo;XC90 T6;6;268;15;20;4638;113,2017,10752
418;Volvo;S40 4dr;4;170;22;29;2767;101,2018,4714
419;Volvo;S60 2.5 4dr;5;208;20;27;3903;107,2019,33492
420;Volvo;S60 T5 4dr;5;247;20;28;3766;107,2020,4531
421;Volvo;S60 R 4dr;5;300;18;25;3571;107,2018,23815
422;Volvo;S80 2.9 4dr;6;208;20;28;3576;110,2011,13228
423;Volvo;S80 2.5T 4dr;5;194;20;27;3691;110,2012,10012
424;Volvo;C70 LPT convertible 2dr;5;197;21;28;3450;105,2013,1655
425;Volvo;C70 HPT convertible 2dr;5;242;20;26;3450;105,2014,7796
426;Volvo;S80 T6 4dr;6;268;19;26;3653;110,2015,28531
427;Volvo;V40;4;170;22;29;2822;101,2016,26177
428;Volvo;XC70;5;208;20;27;3823;109,2017,17828
